make,model,release_date,Engine Fuel Type,Engine HP,Engine Cylinders,transmission_type,Driven_Wheels,Number of Doors,Market Category,size,style,highway MPG,city mpg,Popularity,price,isDeleted
BMW,6 Series Gran Coupe,2017,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,19,3916,82800,FALSE
BMW,6 Series Gran Coupe,2017,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,24,15,3916,94200,FALSE
BMW,6 Series Gran Coupe,2017,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,20,3916,79800,FALSE
BMW,6 Series,2015,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,25,17,3916,94900,FALSE
BMW,6 Series,2015,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,3916,86600,FALSE
BMW,6 Series,2015,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,3916,79100,FALSE
BMW,6 Series,2015,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,32,21,3916,76100,FALSE
BMW,6 Series,2015,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,16,3916,90400,FALSE
BMW,6 Series,2015,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,31,20,3916,83600,FALSE
BMW,6 Series,2015,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,17,3916,87400,FALSE
BMW,6 Series,2015,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,24,16,3916,97900,FALSE
BMW,6 Series,2016,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,3916,87800,FALSE
BMW,6 Series,2016,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,31,20,3916,77300,FALSE
BMW,6 Series,2016,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,24,15,3916,99200,FALSE
BMW,6 Series,2016,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,25,17,3916,96200,FALSE
BMW,6 Series,2016,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,3916,80300,FALSE
BMW,6 Series,2016,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,31,20,3916,84800,FALSE
BMW,6 Series,2016,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,16,3916,91700,FALSE
BMW,6 Series,2016,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,25,17,3916,88700,FALSE
BMW,6 Series,2017,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,24,16,3916,92000,FALSE
BMW,6 Series,2017,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,30,21,3916,77600,FALSE
BMW,6 Series,2017,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,24,17,3916,89000,FALSE
BMW,6 Series,2017,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,3916,80600,FALSE
BMW,6 Series,2017,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,3916,85100,FALSE
BMW,6 Series,2017,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Convertible,28,19,3916,88100,FALSE
BMW,6 Series,2017,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,24,17,3916,96500,FALSE
BMW,6 Series,2017,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,24,15,3916,99500,FALSE
Mercedes-Benz,600-Class,1992,regular unleaded,402,12,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,14,10,617,2960,FALSE
Mercedes-Benz,600-Class,1993,regular unleaded,389,12,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,15,11,617,3108,FALSE
Mercedes-Benz,600-Class,1993,regular unleaded,389,12,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,16,12,617,4623,FALSE
Mercedes-Benz,600-Class,1993,regular unleaded,389,12,AUTOMATIC,rear wheel drive,2,Luxury,Large,Coupe,15,11,617,3211,FALSE
Pontiac,6000,1990,regular unleaded,140,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,17,210,2000,FALSE
Pontiac,6000,1990,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,29,20,210,2000,FALSE
Pontiac,6000,1990,regular unleaded,140,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,27,17,210,2000,FALSE
Pontiac,6000,1990,regular unleaded,140,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,27,17,210,2000,FALSE
Pontiac,6000,1990,regular unleaded,140,6,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,27,17,210,2000,FALSE
Pontiac,6000,1991,regular unleaded,140,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,28,17,210,2000,FALSE
Pontiac,6000,1991,regular unleaded,140,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,17,210,2000,FALSE
Pontiac,6000,1991,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,28,19,210,2000,FALSE
Ferrari,612 Scaglietti,2009,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088,FALSE
Ferrari,612 Scaglietti,2010,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088,FALSE
Ferrari,612 Scaglietti,2011,premium unleaded (required),532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088,FALSE
Mazda,626,2000,regular unleaded,170,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,2080,FALSE
Mazda,626,2000,regular unleaded,170,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,2234,FALSE
Mazda,626,2000,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,23,586,2000,FALSE
Mazda,626,2000,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,2146,FALSE
Mazda,626,2001,premium unleaded (required),165,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,22935,FALSE
Mazda,626,2001,premium unleaded (required),165,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,19935,FALSE
Mazda,626,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,20935,FALSE
Mazda,626,2001,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,23,586,18735,FALSE
Mazda,626,2002,premium unleaded (required),165,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,19985,FALSE
Mazda,626,2002,regular unleaded,125,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,23,586,18785,FALSE
Mazda,626,2002,premium unleaded (required),165,6,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,25,19,586,21885,FALSE
Maybach,62,2010,premium unleaded (required),604,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,456500,FALSE
Maybach,62,2010,premium unleaded (required),543,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury",Large,Sedan,16,10,67,417000,FALSE
Maybach,62,2010,premium unleaded (required),631,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,506500,FALSE
Maybach,62,2011,premium unleaded (required),543,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury",Large,Sedan,16,10,67,423500,FALSE
Maybach,62,2011,premium unleaded (required),620,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,16,10,67,463000,FALSE
Maybach,62,2012,premium unleaded (required),620,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,16,10,67,470350,FALSE
Maybach,62,2012,premium unleaded (required),543,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury",Large,Sedan,16,10,67,430450,FALSE
McLaren,650S Coupe,2015,premium unleaded (required),641,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,22,16,416,265500,FALSE
McLaren,650S Spider,2015,premium unleaded (required),641,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,22,16,416,280225,FALSE
Mazda,6,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,26,586,24895,FALSE
Mazda,6,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,26,586,22895,FALSE
Mazda,6,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,586,23845,FALSE
Mazda,6,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,586,21190,FALSE
Mazda,6,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,28,586,29895,FALSE
Mazda,6,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,26,586,22995,FALSE
Mazda,6,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,26,586,24995,FALSE
Mazda,6,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,586,21495,FALSE
Mazda,6,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,26,586,30195,FALSE
Mazda,6,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,586,23945,FALSE
Mazda,6,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,26,586,30695,FALSE
Mazda,6,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,24,586,21945,FALSE
Mazda,6,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,24,586,24195,FALSE
Mazda,6,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,26,586,22995,FALSE
Mazda,6,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,26,586,25245,FALSE
BMW,7 Series,2015,premium unleaded (required),535,12,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,20,13,3916,141200,FALSE
BMW,7 Series,2015,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,19,3916,78000,FALSE
BMW,7 Series,2015,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,25,16,3916,91000,FALSE
BMW,7 Series,2015,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,24,16,3916,94000,FALSE
BMW,7 Series,2015,premium unleaded (required),315,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,19,3916,81000,FALSE
BMW,7 Series,2015,premium unleaded (required),315,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,19,3916,74000,FALSE
BMW,7 Series,2015,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,25,17,3916,87300,FALSE
BMW,7 Series,2015,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,24,16,3916,90300,FALSE
BMW,7 Series,2015,diesel,255,6,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Large,Sedan,31,23,3916,82500,FALSE
BMW,7 Series,2016,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,25,17,3916,94400,FALSE
BMW,7 Series,2016,premium unleaded (required),320,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,21,3916,81300,FALSE
BMW,7 Series,2016,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,25,16,3916,97400,FALSE
BMW,7 Series,2017,premium unleaded (required),445,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,26,17,3916,94600,FALSE
BMW,7 Series,2017,premium unleaded (required),445,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,Sedan,25,16,3916,97600,FALSE
BMW,7 Series,2017,premium unleaded (required),320,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,28,19,3916,84500,FALSE
BMW,7 Series,2017,premium unleaded (required),320,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,29,21,3916,81500,FALSE
Porsche,718 Cayman,2017,premium unleaded (required),300,4,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,28,21,1715,53900,FALSE
Porsche,718 Cayman,2017,premium unleaded (required),350,4,MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,26,20,1715,66300,FALSE
Volvo,740,1990,regular unleaded,114,4,MANUAL,rear wheel drive,4,Luxury,Midsize,Sedan,26,19,870,2000,FALSE
Volvo,740,1990,regular unleaded,153,4,MANUAL,rear wheel drive,4,Luxury,Midsize,Wagon,26,19,870,2000,FALSE
Volvo,740,1990,regular unleaded,114,4,MANUAL,rear wheel drive,4,Luxury,Midsize,Wagon,26,19,870,2000,FALSE
Volvo,740,1990,regular unleaded,114,4,MANUAL,rear wheel drive,4,Luxury,Midsize,Wagon,26,19,870,2000,FALSE
Volvo,740,1990,regular unleaded,114,4,MANUAL,rear wheel drive,4,Luxury,Midsize,Sedan,26,19,870,2000,FALSE
Volvo,740,1990,regular unleaded,153,4,MANUAL,rear wheel drive,4,Luxury,Midsize,Sedan,23,18,870,2000,FALSE
Volvo,740,1991,regular unleaded,162,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Wagon,20,17,870,2000,FALSE
Volvo,740,1991,regular unleaded,162,4,MANUAL,rear wheel drive,4,"Luxury,Performance",Midsize,Wagon,24,18,870,2000,FALSE
Volvo,740,1991,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,24,18,870,2000,FALSE
Volvo,740,1991,regular unleaded,162,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,20,17,870,2000,FALSE
Volvo,740,1991,regular unleaded,162,4,MANUAL,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,18,870,2000,FALSE
Volvo,740,1991,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,24,18,870,2000,FALSE
Volvo,740,1992,regular unleaded,162,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Wagon,20,17,870,2000,FALSE
Volvo,740,1992,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,740,1992,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,26,18,870,2000,FALSE
Volvo,740,1992,regular unleaded,114,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,760,1990,regular unleaded,144,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,19,15,870,2000,FALSE
Volvo,760,1990,regular unleaded,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Wagon,20,16,870,2000,FALSE
Volvo,760,1990,regular unleaded,162,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,20,16,870,2000,FALSE
Volvo,780,1990,regular unleaded,188,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,20,16,870,2000,FALSE
Volvo,780,1990,regular unleaded,144,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,19,15,870,2000,FALSE
BMW,8 Series,1995,regular unleaded,282,8,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,22,15,3916,4784,FALSE
BMW,8 Series,1995,regular unleaded,322,12,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,19,12,3916,5858,FALSE
BMW,8 Series,1995,regular unleaded,372,12,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,18,10,3916,8488,FALSE
BMW,8 Series,1996,regular unleaded,322,12,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,19,12,3916,6954,FALSE
BMW,8 Series,1996,regular unleaded,282,8,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,19,14,3916,5680,FALSE
BMW,8 Series,1997,regular unleaded,322,12,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,19,12,3916,7624,FALSE
BMW,8 Series,1997,regular unleaded,282,8,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,19,14,3916,6693,FALSE
Audi,80,1990,regular unleaded,108,4,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,28,19,3105,2000,FALSE
Audi,80,1990,regular unleaded,130,5,MANUAL,all wheel drive,4,Luxury,Compact,Sedan,22,16,3105,2000,FALSE
Audi,80,1991,regular unleaded,130,5,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,18,3105,2000,FALSE
Audi,80,1991,regular unleaded,130,5,MANUAL,all wheel drive,4,Luxury,Compact,Sedan,22,16,3105,2000,FALSE
Audi,80,1992,regular unleaded,130,5,MANUAL,front wheel drive,4,Luxury,Compact,Sedan,24,18,3105,2000,FALSE
Audi,80,1992,regular unleaded,130,5,MANUAL,all wheel drive,4,Luxury,Compact,Sedan,22,16,3105,2000,FALSE
Volvo,850,1995,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,FALSE
Volvo,850,1995,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,26,18,870,2000,FALSE
Volvo,850,1995,regular unleaded,240,5,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Volvo,850,1995,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,26,18,870,2000,FALSE
Volvo,850,1995,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,850,1995,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Volvo,850,1995,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,850,1995,regular unleaded,240,5,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,26,18,870,2000,FALSE
Volvo,850,1996,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,240,5,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,850,1996,regular unleaded,240,5,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,FALSE
Volvo,850,1996,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,26,18,870,2000,FALSE
Volvo,850,1996,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,850,1997,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,26,18,870,2000,FALSE
Volvo,850,1997,regular unleaded,168,5,MANUAL,front wheel drive,4,Luxury,Midsize,Wagon,26,18,870,2000,FALSE
Volvo,850,1997,regular unleaded,240,5,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Volvo,850,1997,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Wagon,24,17,870,2000,FALSE
Volvo,850,1997,regular unleaded,240,5,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Wagon,24,17,870,2091,FALSE
Volvo,850,1997,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Wagon,24,18,870,2000,FALSE
Volvo,850,1997,regular unleaded,190,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,18,870,2000,FALSE
Volvo,850,1997,regular unleaded,222,5,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,870,2000,FALSE
Toyota,86,2017,premium unleaded (recommended),205,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,28,21,2031,26255,FALSE
Toyota,86,2017,premium unleaded (recommended),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,32,24,2031,26975,FALSE
Saab,9-2X,2005,premium unleaded (required),227,4,MANUAL,all wheel drive,4,"Luxury,Performance",Compact,Wagon,24,17,376,26950,FALSE
Saab,9-2X,2005,regular unleaded,165,4,MANUAL,all wheel drive,4,"Luxury,Performance",Compact,Wagon,27,20,376,22990,FALSE
Saab,9-2X,2006,premium unleaded (required),230,4,MANUAL,all wheel drive,4,"Luxury,Performance",Compact,Wagon,25,18,376,26950,FALSE
Saab,9-2X,2006,regular unleaded,173,4,MANUAL,all wheel drive,4,Luxury,Compact,Wagon,26,19,376,22990,FALSE
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220,4,MANUAL,front wheel drive,4,"Flex Fuel,Luxury",Midsize,Sedan,33,20,376,28900,FALSE
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220,4,MANUAL,front wheel drive,2,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,44080,FALSE
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220,4,MANUAL,front wheel drive,2,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,46080,FALSE
Saab,9-3 Griffin,2012,premium unleaded (recommended),220,4,MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,30,20,376,37115,FALSE
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220,4,MANUAL,front wheel drive,2,"Flex Fuel,Luxury",Compact,Convertible,33,20,376,39490,FALSE
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220,4,MANUAL,front wheel drive,4,"Flex Fuel,Luxury",Midsize,Sedan,33,20,376,34340,FALSE
